question_id,image_filename,Marks,solution_image_id,solve_text,subject
3,4205.jpg,10.0,,"\begin{bmatrix} 2 & -x \\ y-1 & 1 \end{bmatrix} \begin{bmatrix} y+3 \\ 1 \end{bmatrix} = \begin{bmatrix} 12 \\ 7 \end{bmatrix} \implies \begin{bmatrix} 2y+6-x \\ (y+3)(y-1)+2 \end{bmatrix} = \begin{bmatrix} 12 \\ 7 \end{bmatrix}

\implies \begin{bmatrix} 2y-x+6 \\ y^2+2y-1 \end{bmatrix} = \begin{bmatrix} 12 \\ 7 \end{bmatrix}

y^2+2y-1 = 7 \implies y^2+2y-8 = 0 \implies y = 2, -4

2y-x+6 = 12 \implies x = 2y-6

y = 2 \implies x = 2(2)-6 = -2

y = -4 \implies x = 2(-4)-6 = -14

(x,y) = (-2,2) or (-14,-4)

y = 2, -4; 3 marks

x = 2y-6; 3 marks

(x,y) = (-2,2) or (-14,-4); 4 marks",Math
4,4206.jpg,0.0,,"I = ∫√tan x dx
ধরি, tan x = z² ⇒ sec²x dx = 2z dz ⇒ (1 + tan²x)dx = 2z. dz
⇒ (1 + z⁴)dx = 2z dz :: dx = 2z/(1 + z⁴) dz
I = ∫√z² 2z/(1 + z⁴) dz = ∫2z²/(1 + z⁴) dz = ∫(z²+1 + z²-1)/(1 + z⁴) dz
= ∫z²/(1 + z⁴) dz + ∫(z²-1)/(1 + z⁴) dz = ∫(1 + 1/z²)/(2√2) dz + ∫(1 - 1/z²)/(2√2) dz
∫d(z - 1/z)/((z - 1/z)² + (√2)²) + ∫d(z + 1/z)/((z + 1/z)² - (√2)²) = 1/√2 tan⁻¹((z - 1/z)/√2) + 1/(2√2) ln| (z + 1/z - √2)/(z + 1/z + √2) | + c
= 1/√2 tan⁻¹((z - 1/z)/√2) + 1/(2√2) ln| (z + 1/z - √2)/(z + 1/z + √2) | + c
= 1/√2 tan⁻¹((tan x - 1)/√2tan x) + 1/(2√2) ln| (tan x - √2tan x + 1)/(tan x + √2tan x + 1) | + c(Ans.)
নম্বর বণ্টন:
dx = 2z/(1 + z⁴) dz; নির্ণয়ের জন্য ০২ নম্বর।
I = 1/√2 tan⁻¹((z - 1/z)/√2) + 1/(2√2) ln| (z + 1/z - √2)/(z + 1/z + √2) | + c; নির্ণয়ের জন্য ০৪ নম্বর।
I = 1/√2 tan⁻¹((tan x - 1)/√2tan x) + 1/(2√2) ln| (tan x - √2tan x + 1)/(tan x + √2tan x + 1) | + c; নির্ণয়ের জন্য ০৪ নম্বর।
[+ c' না লিখলে ০১ নম্বর কাটা যাবে।]",Math
5,4208.jpg,10.0,4207.0,"লামির উপপাদ্য হতে পাই,
/frac{P}{sin(180^\circ - 60^\circ)} = /frac{Q}{sin(180^\circ - 30^\circ)} = /frac{W}{sin90^\circ}

/frac{P}{sin60^\circ} = /frac{Q}{sin30^\circ}

⇒ /frac{P}{/frac{/sqrt{3}}{2}} = /frac{Q}{/frac{1}{2}} ⇒ P = /sqrt{3}Q :: P^2 = 3Q^2 (Showed)

নম্বর বন্টনঃ

/frac{P}{sin(180^\circ - 60^\circ)} = /frac{Q}{sin(180^\circ - 30^\circ)} = /frac{W}{sin90^\circ} ; নির্ণয়ের জন্য ০৩ নম্বর।

/frac{P}{/frac{/sqrt{3}}{2}} = /frac{Q}{/frac{1}{2}} ; নির্ণয়ের জন্য ০৩ নম্বর।

P^2 = 3Q^2 ; নির্ণয়ের জন্য ০৪ নম্বর।",Math
6,4210.jpg,10.0,4209.0,"শর্তমতে, AB = 4BC ⇒ \frac{AB}{BC} = \frac{4}{1} :: AB : BC = 4 : 1
:: \frac{4α-2}{4+1} = 4 ⇒ 4α – 2 = 20 ⇒ α = \frac{11}{2}
আবার, \frac{4β+4}{4+1} = -5 ⇒ 4β + 4 = -25 ⇒ β = \frac{-29}{4}
:: C বিন্দুর স্থানাঙ্ক (\frac{11}{2}, \frac{-29}{4}) (Ans.)
নম্বর বণ্টনঃ
α এবং β এর মান নির্ণয় করলে (৫ × ২) = ১০ নম্বর।",Math
7,4211.jpg,10.0,,"a = 2b ⇒ a/b = 2 ⇒ sin A/sin B = 2 [a/sin A = b/sin b = c/sin c = 2R]
আবার, A = 3B ⇒ sin A = sin 3B
⇒ 2sin B = 3sin B - 4sin³ B
⇒ 4sin³ B - 3sin B + 2sin B = 0
⇒ 4sin³ B - sin B = 0
⇒ sin B (4sin² B - 1) = 0
⇒ 4sin² B - 1 = 0 [:: sin B ≠ 0]
⇒ sin B = 1/2 [sin B ≠ -1/2]
.. B = 30°, 150° [B ≠ 150° :: A = 3B]
.. A = 3 × 30° = 90° এবং C = 180° - (A + B) = 60°
নম্বর বণ্টনঃ
4sin³ B - 3sin B + 2sin B = 0; নির্ণয় করলে ০২ নম্বর।
sin B = 1/2; নির্ণয় করলে ০২ নম্বর।
B = 30°, 150°; নির্ণয় করলে ০২ নম্বর।
A = 90°; নির্ণয় করলে ০২ নম্বর।
C = 60°; নির্ণয় করলে ০২ নম্বর।",Math
8,4212.jpg,0.0,,"দেওয়া আছে, Z₁ = 10 + 6i, z2 = 4 + 6i
π
প্রশ্নমতে, arg(/fraction{z - z₁}{z - z₂}/) = /fraction{π}{4}/ ⇒ arg (z - z₁) - arg (z - z₂) = /fraction{π}{4}/
⇒ arg {(x + iy) - (10 + 6i)} - arg {(x + iy) - (4 + 6i)} = /fraction{π}{4}/
⇒ arg [(x - 10) + i(y - 6)] - arg [(x - 4) + i(y - 6)] = /fraction{π}{4}/
π
⇒ tan⁻¹(/fraction{y - 6}{x - 10}/) - tan⁻¹(/fraction{y - 6}{x - 4}/) = /fraction{π}{4}/ ⇒ tan⁻¹[/fraction{(/fraction{y - 6}{x - 10}/) - (/fraction{y - 6}{x - 4}/)}{1 + (/fraction{(y - 6)²}{(x - 4)(x - 10)/})}/] = /fraction{π}{4}/
⇒ (x - 4)(y - 6) - (y - 6)(x - 10) = (x - 4)(x - 10) + (y - 6)²
⇒ (x - 4 - x + 10)(y - 6) = (x - 10)(x - 4) + (y - 6)²
⇒ 6y - 36 = x² + y² - 14x - 12y + 40 + 36
⇒ 6y - 36 = x² + y² - 14x - 12y + 40 + 36
⇒ x² - 14x + y² - 18y + 112 = 0
∴ x² + y² - 14x - 18y = -112 (Ans.)
নম্বর বণ্টনঃ
arg [(x - 10) + i(y - 6)] - arg [(x - 4) + i(y - 6)] = /fraction{π}{4}/ ; নির্ণয় করার জন্য ০৩ নম্বর।
y - 6
tan⁻¹[/fraction{(/fraction{y - 6}{x - 10}/) - (/fraction{y - 6}{x - 4}/)}{1 + (/fraction{(y - 6)²}{(x - 4)(x - 10)/})}/] = /fraction{π}{4}/ ; নির্ণয় করার জন্য ০৩ নম্বর।
x² + y² - 14x - 18y = -112 ; নির্ণয় করার জন্য ০৪ নম্বর।",Math
9,4213.jpg,2.0,,"ধরি, সমীকরণ $\frac{x^2}{a^2} + \frac{y^2}{b^2} = 1$; a > b
শর্তমতে, 2b = 2ae ⇒ b = ae.......(i) এবং $\frac{2b^2}{a} = 10 ⇒ b^2 = 5a.......(ii)$
(i) হতে পাই, b² = a²e² ⇒ b² = a²(1 - $\frac{b^2}{a^2}$) ⇒ 5a = a²(1 - $\frac{5a}{a^2}$)
⇒ 5 = a(1 - $\frac{5}{a}$) তাহলে,⇒ $\frac{5}{a} = 1 - \frac{5}{a}$ . $\frac{10}{a} = 1$
a = 10 ; a² = 100 ; b² = 5 × 10 = 50
e² = 1 - $\frac{50}{100} = \frac{1}{2}$ ∴ e = $\sqrt{\frac{1}{2}}$ (Ans.)
∴ সমীকরণ $\frac{x^2}{100} + \frac{y^2}{50} = 1$ (Ans.)
নম্বর বণ্টনঃ
5a = a²(1 – $\frac{5a}{a^2}$) নির্ণয়ের জন্য ০২ নম্বর।
a² = 100 নির্ণয়ের জন্য ০২ নম্বর।
b² = 50 নির্ণয়ের জন্য ০২ নম্বর।
e = $\frac{1}{\sqrt{2}}$ নির্ণয়ের জন্য ০২ নম্বর।
$\frac{x^2}{100} + \frac{y^2}{50} = 1$ নির্ণয়ের জন্য ০২ নম্বর।",Math
10,4215.jpg,10.0,4214.0,"u=0 s1 s2 s3 v=0
A B C D
s1 = s/m = 0+v/2 t1 এবং vt1 = 2s/m ... (i)
s2 = s(1 - 1/m - 1/n) = vt2... (ii)
s3 = s/n = v/2 t3 ⇒ 2s/n = vt3... (iii)
(i) + (ii) + (iii) ⇒
2s/m + 2s/n + s(1 - 1/m - 1/n) = v(t1 + t2 + t3)
⇒ s(1 + 1/m + 1/n) = vttotal ⇒ s/ttotal × (1 + 1/m + 1/n) = v
⇒ Vavg(1 + 1/m + 1/n) = v ⇒ v : Vavg = (1 + 1/m + 1/n) : 1
গড়বেগ, Vavg = s1+s2+s3/t1+t2+t3 = stotal/ttotal
নম্বর বণ্টনঃ
2s/n + 2s/m + s(1 - 1/m - 1/n) = v(t1 + t2 + t3); নির্ণয় করার জন্য ০৫ নম্বর।
s/ttotal × (1 + 1/m + 1/n) = v; নির্ণয় করার জন্য ০২ নম্বর।
v : Vavg = (1 + 1/m + 1/n) : 1; নির্ণয় করার জন্য ০৩ নম্বর।",Math
11,4217.jpg,10.0,4216.0,"A(5,3)
((x1,y1)
B(-2,0) C(1,1)
বৃত্তের কেন্দ্র 0 (x1, y1) হলে, OA = OC
⇒ √ (x1 – 5)² + (y1 - 3)² = √ (x1 − 1)² + (yı − 1)²
⇒-8x1-4y1 + 32 = 0 ⇒ 2x1 + y1 - 8 = 0 ... (i)
এবং OA = OB ⇒ √ (x1 – 5)² + (y1 − 3)² = √ (x1 + 2)² + y}
= x² + 34 - 10x1 - 6y1 + y = x² + y² + 4x1 + 4
⇒-14x1-6y1 + 30 = 0 ⇒ 7x1 + 3y1-15 = 0 ... (i)
(i) ও (ii) নং সমীকরণ সমাধান করে, x₁ = -9, y₁ = 26
এখন ∆ABC এর ভরকেন্দ্র O (x2, y2) হলে, X2 = \frac{5+1-2}{3}, y2 = \frac{3+1+0}{3}
D = (\frac{4}{3},\frac{4}{3})
মধ্যবর্তী দূরত্ব, OD = √ (X1 - X2)² + (y1 - У2)²
= √(-9-\frac{4}{3})²+(26-\frac{4}{3})² = 26.74 একক (প্রায়)
নম্বর বণ্টনঃ
2x1 + Y1 - 8 = 0; নির্ণয় করার জন্য ০২ নম্বর।
7x1+3y1-15 = 0; নির্ণয় করার জন্য ০২ নম্বর।
D = (\frac{4}{3},\frac{4}{3}); নির্ণয় করার জন্য ০৩ নম্বর।
OD = 26.74 একক (প্রায়); নির্ণয় করার জন্য ০৩ নম্বর।",Math
12,4218.jpg,2.0,,"27x² + 6x - (p + 2) = 0 ∴ α + α² = -6/27
⇒ 9α² + 9α + 2 = 0 ⇒ 9α² + 6α + 3α + 2 = 0
⇒ 3α(3α + 2) + 1(3α + 2) = 0 ⇒ (3α + 2)(3α + 1) = 0
∴ α = -1/3, -2/3
আবার, α. α² = -(p+2)/27; α = -1/3 হলে, -1/27 = -(p+2)/27 ∴ p = -1
α = -2/3 হলে, -8/27 = -(p+2)/27 ∴ p = 6 ∴ p = -1, 6
নম্বর বণ্টনঃ
α = -1/3, -2/3; নির্ণয়ের জন্য ০৬ নম্বর।
p = -1, 6 নির্ণয়ের জন্য ০৪ নম্বর।",Math
13,4219.jpg,10.0,,"LHS = tan⁻¹(1 + a) - tan⁻¹(a)
= tan⁻¹(\frac{1+a-a}{1+a(a+1)}) = tan⁻¹(\frac{1}{1+a+a²}) = cot⁻¹(1 + a + a²) = RHS
cot⁻¹(1 + a + a²) = tan⁻¹(1 + a) - tan⁻¹(a)
সমীকরণে, a = 1: cot⁻¹3 = tan⁻¹2 - tan⁻¹1
a = 2: cot⁻¹7 = tan⁻¹3 - tan⁻¹2
a = 3: cot⁻¹13 = tan⁻¹4 - tan⁻¹3
a = 4: cot⁻¹21 = tan⁻¹5 - tan⁻¹4
সবগুলো সমীকরণ যোগ করে, cot⁻¹3 + cot⁻¹7 + cot⁻¹13 + cot⁻¹21 = tan⁻¹5 - tan⁻¹1
= tan⁻¹(\frac{5-1}{1+5}) = tan⁻¹(\frac{4}{6}) = tan⁻¹(\frac{2}{3}) = cot⁻¹(\frac{3}{2}) (Showed)
নম্বর বণ্টনঃ
tan⁻¹(1 + a) - tan⁻¹(a) = cot⁻¹(1 + a + a²) ; প্রমাণ করার জন্য ০৪ নম্বর।
cot⁻¹3 + cot⁻¹7 + cot⁻¹13 + cot⁻¹21 = tan⁻¹5 - tan⁻¹1 ; নির্ণয় করার জন্য ০৩ নম্বর।
cot⁻¹3 + cot⁻¹7 + cot⁻¹13 + cot⁻¹21 = cot⁻¹(\frac{3}{2}) ; দেখানোর জন্য ০৩ নম্বর।",Math
14,4220.jpg,10.0,,"দেওয়া আছে. cos⁻¹(y/b) = ln(xⁿ/n)
⇒ -1/√1 - y²/b² × y₁/b = n × xⁿ⁻¹/n × 1/n
⇒ -b/√b²-y² × y₁/b = n/x ⇒ xy₁ = -n√b² - y²
⇒ x²y₁² = n²b² - n²y²
⇒ x².2y₁y₂ + y₁².2x = 0 - 2n²yy₁
⇒ x²y₂ + xy₁ + n²y = 0 (Ans.)
নম্বর বণ্টনঃ
xy₁ = -n√b² - y²; নির্ণয়ের জন্য ০৪ নম্বর।
x²y₂ + xy₁ + n²y = 0; নির্ণয়ের জন্য ০৬ নম্বর।",Math
1,4256.jpg,0.0,4255.0,"ধরি, লোকের বেগ = ufts⁻¹ এবং স্রোতের বেগ = vfts⁻¹
প্রশ্নমতে, b = ut  .........(i) & v + ucosa = wcos90° = 0
⇒ cosa =  /v/{u}  ∴ w = √u² + v² + 2uv × /v/{u} = √u² - v²
প্রশ্নমতে, b = √(u² - v²) × t ⇒ u² - v² = /b²/{t²}
⇒ v² = u² - /b²/{t²} ⇒ v² = /b²/{t²} - /b²/{t²} ⇒ v = b√(/1/{t₁²} - /1/{t₂²}) fts⁻¹ (Ans.)
নম্বর বণ্টন:
w = √u² - v²; নির্ণয়ের জন্য ০৩ নম্বর।
v² = u² - /b²/{t²}; নির্ণয়ের জন্য ০৩ নম্বর।
v = b√(/1/{t₁²} - /1/{t₂²}) fts⁻¹; নির্ণয়ের জন্য ০৪ নম্বর।
[বিদ্রঃ একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Math
2,4258.jpg,6.0,4257.0,"x² + y² + 6x – 4y + 4 = 0; এখানে, g = 3,
f = – 2, c = 4
AB = 2√ g² - c = 2√ 3² - 4 = 2√5 একক
C বিন্দু হতে AB এর উপর অঙ্কিত লম্বের দৈর্ঘ্য, CD = h হলে, h² = AC² - AD² = (3² + 2² - 4) - (2√5/2)² = 4
.. h = 2 একক (Ans.)
নম্বর বণ্টন:
g = 3, f = – 2, c = 4; নির্ণয়ের জন্য ০৩ নম্বর।
AB = 2√5 একক; নির্ণয়ের জন্য ০৩ নম্বর।
h = 2 একক; নির্ণয়ের জন্য ০৪ নম্বর।",Math
3,4259.jpg,10.0,,"মূলবিন্দু থেকে প্রশ্নোক্ত সমীকরণের দূরত্ব p = \frac{| -k |}{\sqrt{sec^2 \theta + cosec^2 \theta}} এবং
p = \frac{-kcos 2\theta}{\sqrt{cos^2 \theta + sin^2 \theta}}
.. LHS = 4p^2 + p^2 = 4\frac{k^2}{sec^2 \theta + cosec^2 \theta} + \frac{k^2cos^2 2\theta}{sin^2 \theta + cos^2 \theta}
= \frac{4k^2}{\frac{1}{cos^2 \theta} + \frac{1}{sin^2 \theta}} + k^2cos^2 2\theta = 4k^2(sin^2 \theta cos^2 \theta) + k^2cos^2 2\theta = k^2sin^2 2\theta + k^2cos^2 2\theta
= k^2 = RHS. [Proved]
নম্বর বণ্টনঃ
p = \frac{| -k |}{\sqrt{sec^2 \theta + cosec^2 \theta}}; নির্ণয় করার জন্য ০২ নম্বর।
p = \frac{-kcos 2\theta}{\sqrt{cos^2 \theta + sin^2 \theta}}; নির্ণয় করার জন্য ০২ নম্বর।
4p^2 + p^2 = k²; নির্ণয় করার জন্য ০৬ নম্বর।",Math
4,4261.jpg,7.0,4260.0,"চাকাটি স্থির থাকবে যদি,
/frac{F}{sin(180-\theta)} = /frac{W}{sin(90+\theta)}
⇒ F = tan θ × W ⇒ F = /frac{CO}{BC} × W (BC = r - h, CO = /sqrt{r^2 - (r - h)^2})
⇒ F = /frac{/sqrt{r^2 - (r - h)^2}}{r - h} × W :: F = /frac{W/sqrt{2hr - h^2}}{r - h}
.:. F > /frac{W/sqrt{2hr - h^2}}{r - h} হলে প্রতিবন্ধক পার হতে পারবে।
নম্বর বন্টনঃ
/frac{F}{sin(180-\theta)} = /frac{W}{sin(90+\theta)} ; নির্ণয়ের জন্য ০৩ নম্বর।
F = /frac{/sqrt{r^2 - (r - h)^2}}{r - h} × W ; নির্ণয়ের জন্য ০৪ নম্বর।
F > /frac{W/sqrt{2hr - h^2}}{r - h} হলে প্রতিবন্ধক পার হতে পারবে; নির্ণয়ের জন্য ০৩ নম্বর।",Math
5,4262.jpg,6.0,,"A = \begin{bmatrix} 2 & 1 \\ 3 & 2 \end{bmatrix}, C = \begin{bmatrix} -2 & 1 \\ 5 & -2 \end{bmatrix} এবং ABC = \begin{bmatrix} -2 & 4 \\ 3 & -1 \end{bmatrix}

A^{-1} = \frac{1}{4-3}\begin{bmatrix} 2 & -1 \\ -3 & 2 \end{bmatrix} = \begin{bmatrix} 2 & -1 \\ -3 & 2 \end{bmatrix}

এখানে, ABC = ABC এবং C^{-1} = \frac{1}{4-5}\begin{bmatrix} -2 & -1 \\ -5 & -2 \end{bmatrix} = \begin{bmatrix} 2 & 1 \\ 5 & 2 \end{bmatrix}

\implies A^{-1}.ABC.C^{-1} = A^{-1}.(ABC).C^{-1}

\implies (A^{-1}A)B(C.C^{-1}) = A^{-1}.(ABC).C^{-1}

\implies B = A^{-1}.(ABC).C^{-1}

\implies B = \begin{bmatrix} 2 & -1 \\ -3 & 2 \end{bmatrix}\begin{bmatrix} -2 & 4 \\ 3 & -1 \end{bmatrix}\begin{bmatrix} 2 & 1 \\ 5 & 2 \end{bmatrix} = \begin{bmatrix} -7 & 9 \\ 12 & -14 \end{bmatrix}\begin{bmatrix} 2 & 1 \\ 5 & 2 \end{bmatrix}

\implies B = \begin{bmatrix} 31 & 11 \\ -46 & -16 \end{bmatrix} (Ans.)

নম্বর বণ্টনঃ

A^{-1} = \begin{bmatrix} 2 & -1 \\ -3 & 2 \end{bmatrix}; নির্ণয় করার জন্য ০৩ নম্বর ।

C^{-1} = \begin{bmatrix} 2 & 1 \\ 5 & 2 \end{bmatrix}; নির্ণয় করার জন্য ০৩ নম্বর।

B = \begin{bmatrix} 31 & 11 \\ -46 & -16 \end{bmatrix}; নির্ণয় করার জন্য ০৪ নম্বর।",Math
6,4263.jpg,10.0,,"দেওয়া আছে, y = √ a + bcos x ⇒ y² = a + bcos x ⇒
d
dx
(y²) =
d
dx
(a + bcos x)
⇒ 2y dy/dx = - bsin x ⇒ 2y d²y/dx² + 2(dy/dx)² = -bcos x
⇒ 2y d²y/dx² + 2(dy/dx)² + a + bcos x = a :: 2y d²y/dx² + 2(dy/dx)² + y² = a (Showed)
নম্বর বণ্টন:
2y dy/dx = - bsin x ; নির্ণয়ের জন্য ০৩ নম্বর।
2y d²y/dx² + 2(dy/dx)² = -bcos x ; নির্ণয়ের জন্য ০৩ নম্বর।
2y d²y/dx² + 2(dy/dx)² + y² = a ; নির্ণয়ের জন্য ০৪ নম্বর।",Math
7,4264.jpg,4.0,,"sec⁻¹x/a - sec⁻¹x/b = sec⁻¹b - sec⁻¹a

=> cos⁻¹(1/a) - cos⁻¹(1/b) = cos⁻¹(1/b) - cos⁻¹(1/a)

=> cos⁻¹(1/x) + cos⁻¹(1/a) = cos⁻¹(1/b) + cos⁻¹(1/x)

=> cos⁻¹( (1/x)(1/a) - √( (1 - 1/a²)(1 - 1/x²) ) ) = cos⁻¹( (1/b)(1/x) - √( (1 - 1/b²)(1 - 1/x²) ) )

=> 1/x - √(1 - 1/a² - 1/x² + 1/(a²x²)) = 1/x - √(1 - 1/b² - 1/x² + 1/(b²x²))

=> 1 - 1/a² - 1/x² + 1/(a²x²) = 1 - 1/b² - 1/x² + 1/(b²x²)

=> b²/a² - a² = 1/a² - 1/b²

=> (b² - a²)/x² = (b² - a²)/(a²b²)

=> x² = a²b²

=> x = ±ab

শুদ্ধি পরীক্ষা করে পাই, x = ab

নম্বর বণ্টন:

cos⁻¹( (1/x)(1/a) - √( (1 - 1/a²)(1 - 1/x²) ) ) = cos⁻¹( (1/b)(1/x) - √( (1 - 1/b²)(1 - 1/x²) ) ); নির্ণয়ের জন্য ০৩ নম্বর।

1/x - √(1 - 1/a² - 1/x² + 1/(a²x²)) = 1/x - √(1 - 1/b² - 1/x² + 1/(b²x²)); নির্ণয়ের জন্য ০৩ নম্বর।

x = ± ab; নির্ণয়ের জন্য ০২ নম্বর।",Math
9,4265.jpg,0.0,,"sin³ x + sin³ (120° + x) + sin³ (240° + x)
= \frac{1}{4} {4sin³ x + 4sin³ (120° + x) + 4sin³ (240° + x)}
= \frac{1}{4} [3sin x - sin 3x + 3sin (120° + x) - sin {3 (120° + x)} + 3sin (240° + x) - sin {3 (240° + x)}]
= \frac{1}{4} [3sin x - sin 3x + 3 {sin (120° + x) + sin (240° + x)} - sin (360° + 3x) - sin (720° + 3x)]
= \frac{1}{4} [3sin x - sin 3x + 3 × 2sin (180° + x)cos 60° - sin 3x - sin 3x]
= \frac{1}{4} [3sin x - 3sin 3x + 3 × 2sin (180° + x) × \frac{1}{2}]
= \frac{1}{4} [3sin x - 3sin 3x - 3sin x] = -\frac{3}{4} sin 3x (Ans.)

নম্বর বণ্টনঃ
sin³ x + sin³ (120° + x) + sin³ (240° + x) = \frac{1}{4} [3sin x - sin 3x + 3sin (120° + x) - sin {3 (120° + x)} + 3sin (240° + x) - sin {3 (240° + x)}]
; নির্ণয়ের জন্য ০৩ নম্বর।
sin³ x + sin³ (120° + x) + sin³ (240° + x) = \frac{1}{4} [3sin x - sin 3x + 3 {sin (120° + x) + sin (240° + x)} - sin (36
; নির্ণয়ের জন্য ০৩ নম্বর।
sin³ x + sin³ (120° + x) + sin³ (240° + x) = -\frac{3}{4} sin 3x; নির্ণয়ের জন্য ০৪ নম্বর।",Math
10,4267.jpg,9.0,4266.0,"y² = 4ax : y = ±2√a√x
এখন, y² = 4ax এবং y = 2x সমাধান করে পাই, (2x)² = 4ax ⇒ 4x² = 4ax
⇒ x² - ax = 0 ⇒ x (x - a) = 0 ; x = 0, a
y = 2.0 = 0; y = 2.a = 2a
:: ছেদবিন্দু (0, 0) এবং (a, 2a)
.: আবদ্ধ অংশের ক্ষেত্রফল, ∫₀ᵃ (2√a√x - 2x)dx = 3
⇒ [2√a . ⅔x³/² - 2 . ½x²]₀ᵃ = 3 ⇒ ⁴⁄₃.a² - a² = 3
⇒ ⅓a² = 3 : a = ± 3
উল্লেখ্য, a = 3 হলে, আবদ্ধ ক্ষেত্র
a = - 3 হলে, আবদ্ধ ক্ষেত্র-
নম্বর বণ্টনঃ
(0,0) এবং (a, 2a); নির্ণয় করার জন্য ০২ নম্বর।
∫₀ᵃ (2√a√x - 2x)dx = 3; নির্ণয় করার জন্য ০২ নম্বর।",Math
11,4268.jpg,10.0,,"মনে করি, মূলগুলো (a – d), α, (α + d)
.. 3α = - 3a ⇒ a = -a ... (i)
আবার, a (a - d) (a + d) = − 1 ⇒ a (a²- d²) = − 1
⇒ a²- d² = -/a/ ⇒ d² = a² + /1/a/ ... (ii)
আবার, (a - d)a + a (a + d) + a²- d² = 1
⇒ 2a² + (-/1/a/) = 1 ⇒ 2a³ − a − 1 = 0 ⇒ a = 1
তাহলে, a = - 1; d² = 2 ⇒ d = √2
.. মূলগুলো 1 – √ 2, 1, 1 + √ 2
নম্বর বণ্টন:
d² = a² + /1/a/; নির্ণয়ের জন্য ০২ নম্বর।
a = 1; নির্ণয়ের জন্য ০১ নম্বর।
a = -1; নির্ণয়ের জন্য ০২ নম্বর।
d = √2; নির্ণয়ের জন্য ০২ নম্বর।
মূলগুলো 1 - √ 2, 1, 1 + √ 2; নির্ণয়ের জন্য ০৩ নম্বর।",Math
